mass enclosed (Msun),dm (g),r (Rsun),dr (cm),T (K),log T,eps_grav (ergs/g s),eps_nuc (ergs/g s),eps_neu (ergs/g s),eps_a (ergs/g s),lum_gamma (ergs/s),lum_neu (ergs/s),num_a (/s),X_c12,log X_c12,X_o16,log X_o16,X_ne20,log X_ne20,X_na23,log X_na23
1.4065382753346983e-06,2.796774581280478e+27,0.19720159327087472,13719314843.854753,905080.1956020673,5.956687062038791,0.0,2.177805241477142e-14,0.0,0.0,60908303423426.64,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983943,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
2.813076546188606e-06,2.796774581280478e+27,0.2484594625901835,3566009968.5443134,905071.0391691839,5.956682668385709,0.0,2.177509323073695e-14,0.0,0.0,121808330676164.34,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
5.626153087896421e-06,5.593549162560956e+27,0.31304148842525426,4492971537.345871,905060.1378575217,5.9566774374062526,0.0,2.1771570610294025e-14,0.0,0.0,243588681231011.2,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
1.1252306172311252e-05,1.1187098327108731e+28,0.39441200770036494,5660947025.969452,905042.8328655418,5.956669133500179,0.0,2.1765979784551326e-14,0.0,0.0,487086837266647.75,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
2.2504612340141714e-05,2.2374196652230645e+28,0.4969369380146599,7132659401.965496,905015.3623397037,5.956655951274525,0.0,2.175710739594043e-14,0.0,0.0,973884636727120.8,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
4.5009224675802637e-05,4.474839330446129e+28,0.6261192378884335,8987212602.21843,904971.7542080748,5.956635024306855,0.0,2.1743029648253733e-14,0.0,0.0,1946850279057741.5,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
9.001844934812368e-05,8.949678661090939e+28,0.7888966919457079,11324427478.76458,904902.5271347061,5.95660180107551,0.0,2.1720698469149554e-14,0.0,0.0,3890782994991125.5,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.00015466564313582065,1.2854511824038634e+29,0.9449244586635888,10854851730.562973,904813.2770814834,5.9565589647300845,0.0,2.169193925264172e-14,0.0,0.0,6679175891085233.0,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.00021931283692400164,1.285451182413487e+29,1.061630367563075,8119230082.13726,904725.4068930952,5.956516786534825,0.0,2.1663658799951157e-14,0.0,0.0,9463933473065188.0,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.0003486072244993643,2.5709023648071057e+29,1.239077423237708,12344991663.28421,904608.075899473,5.956460460596415,0.0,2.1625948375390555e-14,0.0,0.0,1.5023753655013984e+16,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.0006071959996500897,5.1418047296142114e+29,1.4910341687781314,17528630787.24727,904406.9746541508,5.956363902901685,0.0,2.1561452462066717e-14,0.0,0.0,2.611023147969465e+16,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.0011243735499515406,1.0283609459228423e+30,1.8313774322918375,23677680842.64853,904072.6115733115,5.956203312708993,0.0,2.145460378872447e-14,0.0,0.0,4.817330812626714e+16,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.0021587286505544423,2.0567218918456846e+30,2.277002114149404,31002109116.830917,903527.8271295507,5.955941532638741,0.0,2.1281541684949164e-14,0.0,0.0,9.194352080192858e+16,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.004227438851760246,4.113443783691369e+30,2.8504143408674727,39892288612.77603,902650.624091082,5.955519686758771,0.0,2.1005540024014158e-14,0.0,0.0,1.783486288367899e+17,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.007682818173436967,6.870710350227927e+30,3.481188752680054,43882975829.80127,901401.1805434802,5.954918122520385,0.0,2.0618046800813763e-14,0.0,0.0,3.200092563926248e+17,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.015483660350708028,1.551127158504345e+31,4.403533383388217,64167515958.36688,899312.0194149493,5.953910397851028,0.0,1.9984532441333293e-14,0.0,0.0,6.299947665902569e+17,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.0299610434067954,2.878697137060083e+31,5.499007233311157,76212115739.13892,896030.4154841312,5.952322751908473,0.0,1.9025107867971136e-14,0.0,0.0,1.1776700021081344e+18,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.04132525524960339,2.2596711000943116e+31,6.129723677412475,43878943016.12872,892964.3579093235,5.950834124653137,0.0,1.8167337735782765e-14,0.0,0.0,1.5881920825801457e+18,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.06719999712867741,5.144959215411499e+31,7.228486101886616,76440901870.66595,888984.6693965363,5.948894271595751,0.0,1.7105732090452234e-14,0.0,0.0,2.46827502213147e+18,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.12910470528874607,1.2309193274816265e+32,9.037533758275263,125855445454.95825,880966.1518693087,5.944959222442947,0.0,1.5135226186083573e-14,0.0,0.0,4.3312992659570995e+18,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.20163167498990373,1.4421334244560038e+32,10.543882289080628,104796667288.12915,870987.6805752771,5.940012012302709,0.0,1.2975025549036808e-14,0.0,0.0,6.202471068700759e+18,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983943,-2.215846871542119,0.0012321516160785182,-2.909335849010124,1.0000000000000004e-99,-98.99999999999999
0.2825250944412502,1.608492737115749e+32,11.863552557746013,91809460591.0509,861065.5006791353,5.935036189202233,0.0,1.1109952870773985e-14,0.0,0.0,7.989498918934581e+18,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785182,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.37024005802536397,1.744132993985719e+32,13.053213467288087,82764709476.84204,851207.994997582,5.930035694094566,0.0,9.502954597456344e-15,0.0,0.0,9.64694058431177e+18,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.4636227774793762,1.8568312111498475e+32,14.145579796125281,75995925497.20361,841415.136288421,5.925010320311606,0.0,8.11987910678143e-15,0.0,0.0,1.11546650799353e+19,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.5617649185453422,1.9514680202700723e+32,15.161555673422486,70681441783.56653,831685.011372015,5.91995887469839,0.0,6.930622096063178e-15,0.0,0.0,1.2507153818039742e+19,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983943,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.6639257405999703,2.0313758697204976e+32,16.11545064325982,66362473051.583374,822014.9900312253,5.914879737282734,0.0,5.908910012315793e-15,0.0,0.0,1.3707475539576558e+19,0.0,0.0,0.002488995312584066,-2.603975921278426,0.006083494621983939,-2.215846871542119,0.0012321516160785182,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.7694858803120304,2.098968237557254e+32,17.017561236023333,62759833938.55762,812401.6078173006,5.909770774242236,0.0,5.031868219118293e-15,0.0,0.0,1.4763648696326865e+19,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983943,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
0.8779177843272448,2.156070682424359e+32,17.875581780301907,59692489265.46045,802840.4164414387,5.904629227537012,0.0,4.279615068250592e-15,0.0,0.0,1.5686363954398527e+19,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785186,-2.9093358490101235,1.0000000000000002e-99,-98.99999999999999
0.9887657067328501,2.2041110305767706e+32,18.69543431104164,57037140563.56323,793325.7542219713,5.899451553283952,0.0,3.6348922272310625e-15,0.0,0.0,1.6487534559698303e+19,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983943,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
1.101631570485947,2.2442359755151945e+32,19.48178548393062,54706451097.88623,783850.6129069766,5.894233302260926,0.0,1.1039006586692757e-13,0.0,0.0,4.126167027550338e+19,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785186,-2.9093358490101235,1.0000000000000002e-99,-98.99999999999999
1.2161646066591199,2.277386196477536e+32,20.238383983856348,52636557639.83301,774406.9548407464,5.888969244655962,0.0,2.623454325156959e-10,0.0,0.0,5.978744834229299e+22,0.0,0.0,0.002488995312584067,-2.6039759212784257,0.006083494621983943,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000000002e-99,-98.99999999999999
1.3320535400316844,2.3043469902267586e+32,20.96828922113601,50779507357.54614,764985.956660311,5.883653462603402,0.0,2.5996251024929824e-10,0.0,0.0,1.1969183114876932e+23,0.0,0.0,0.002488995312584066,-2.603975921278426,0.00608349462198394,-2.215846871542119,0.0012321516160785182,-2.909335849010124,1e-99,-98.99999999999999
1.4490205503397382,2.32578357842575e+32,21.67403088710244,49098447701.284424,755577.8019522643,5.878279190341309,0.0,2.1603245701007e-10,0.0,0.0,1.6993630524086808e+23,0.0,0.0,0.002488995312584067,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1e-99,-98.99999999999999
1.5668165081099936,2.342266451587066e+32,22.357723114522123,47564468261.5874,746171.4134308422,5.872838606769868,0.0,1.922563431917924e-10,0.0,0.0,2.1496786351716255e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000000000087955e-99,-98.99999999999618
1.625954377604958,1.1759032343584026e+32,22.691816533442456,23242879154.287354,739117.2574946263,5.868713342648161,0.0,1.6721963078584787e-10,0.0,0.0,2.346312739860922e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0000685574089325e-99,-98.99997022691618
1.7445801600562967,2.35876676745521e+32,23.345690328193673,45489999900.842285,732038.1527324384,5.864533716426385,0.0,1.447253110346728e-10,0.0,0.0,2.687685993939127e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.0991304534067617e-99,-98.95895075904836
1.8635141664067327,2.364895521888719e+32,23.981474363553303,44231495339.96948,722572.9566055608,5.858881703403111,0.0,1.1902325597988481e-10,0.0,0.0,2.9691635590065712e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009465921385054e-99,-98.95823374851427
1.9825817765104166,2.3675521121059184e+32,24.600352898421274,43055379670.76465,713049.6427170451,5.853119766608627,0.0,9.751640852018598e-11,0.0,0.0,3.200038737963521e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.100950598674505e-99,-98.95823216804405
2.101624418699017,2.3670556476178917e+32,25.203331937510033,41949251749.40503,703441.7994904623,5.847228171130052,0.0,7.954590444470951e-11,0.0,0.0,3.3883283203242436e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009505988480724e-99,-98.95823216797558
2.2204978786857654,2.3636916120168042e+32,25.79142338407341,40913521937.41431,693884.1243940823,5.841286951235895,0.0,6.474399576296467e-11,0.0,0.0,3.5413631600376146e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009505990321728e-99,-98.95823216790296
2.339070849854564,2.357716662700341e+32,26.365595759098873,39945172130.52124,684452.4742790275,5.8353432977951565,0.0,5.264860579402706e-11,0.0,0.0,3.665493655186134e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.100950599247144e-99,-98.95823216781817
2.457223686721569,2.3493626707732915e+32,26.92671098340059,39036786154.67041,675144.4156191015,5.829396679791184,0.0,4.2772998663218626e-11,0.0,0.0,3.7659829415625355e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009505994889843e-99,-98.95823216772276
2.5748473199768775,2.3388399339222345e+32,27.475540059566004,38182038828.82788,665957.7439674528,5.823446673398578,0.0,3.471675442150264e-11,0.0,0.0,3.847179873179717e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009505997537515e-99,-98.95823216761832
2.6918423053921523,2.3263398382190656e+32,28.012775925680454,37375499205.582275,656890.4594985879,5.817492954336617,0.0,2.8150594864575782e-11,0.0,0.0,3.912667723482745e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506000382262e-99,-98.9582321675061
2.8081179872693616,2.3120371356678887e+32,28.53904406462755,36612474426.54956,647940.7352964819,5.811535284403359,0.0,2.280387525564044e-11,0.0,0.0,3.965391129910924e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.100950600339788e-99,-98.95823216738714
2.9235917595294576,2.2960918856871435e+32,29.054911332935326,35888885856.171875,639106.8826433619,5.805573494559881,0.0,1.8454269854684042e-11,0.0,0.0,4.007763829180545e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506006562895e-99,-98.9582321672623
3.038188417548339,2.2786512595375293e+32,29.560893412088596,35201173246.693115,630387.325201205,5.799607472485125,0.0,1.491926678006907e-11,0.0,0.0,4.041759635220325e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506009859501e-99,-98.95823216713225
3.151839573038186,2.2598507939225057e+32,30.057461073015787,34546212170.70459,621780.5799101004,5.793637153587536,0.0,1.2049150157776154e-11,0.0,0.0,4.0689889167704674e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.100950601327289e-99,-98.9582321669976
3.2644831221006902,2.2398154482634386e+32,30.545045458705225,33921245712.414307,613285.2307172706,5.787662506029047,0.0,9.721204023282498e-12,0.0,0.0,4.0907626197175364e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.100950601679065e-99,-98.95823216685883
3.3760627746743053,2.21866082546435e+32,31.024042626700048,33323832977.399902,604899.9063946275,5.781683517302358,0.0,7.834929098391734e-12,0.0,0.0,4.1081456699784285e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.10095060204023e-99,-98.95823216671637
3.4865276304371733,2.196494095641232e+32,31.4948174581146,32751805021.510254,596623.2704693673,5.775700188414822,0.0,6.308096489471276e-12,0.0,0.0,4.122001366672287e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506024098855e-99,-98.95823216657055
3.595831779601449,2.1734144910649802e+32,31.9577069766061,32203223801.453613,588454.0116809481,5.769712527920981,0.0,5.073490146893821e-12,0.0,0.0,4.133028163677822e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506027872499e-99,-98.95823216642168
3.70393393428291,2.1495139141234453e+32,32.41302320033248,31676349684.64453,580390.835012938,5.7637205458492025,0.0,4.076219694933698e-12,0.0,0.0,4.141790054629106e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506031716289e-99,-98.95823216627007
3.8107970854967896,2.1248774468757627e+32,32.86105559637768,31169613792.864258,572432.4577043743,5.7577242508778514,0.0,3.2715054387893818e-12,0.0,0.0,4.148741602753321e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506035623972e-99,-98.95823216611592
3.91638819362057,2.099584016512693e+32,33.30207325083209,30681598220.393066,564577.6080001933,5.751723649378026,0.0,2.6228534649620145e-12,0.0,0.0,4.154248503966011e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506039589886e-99,-98.95823216595947
4.020677902939843,2.0737068742267346e+32,33.73632677098427,30211017396.987305,556825.0244158972,5.745718744780529,0.0,2.1005533245527953e-12,0.0,0.0,4.1586044358348156e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506043608883e-99,-98.95823216580094
4.123640260128758,2.0473136734477718e+32,34.16404987900873,29756696625.26172,549173.4559018473,5.739709537607052,0.0,1.680442482665226e-12,0.0,0.0,4.1620448287070185e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506047676319e-99,-98.95823216564048
4.225252464824747,2.0204671080089528e+32,34.58546086159164,29317562058.293457,541621.6620442052,5.733696025540701,0.0,1.342891048425677e-12,0.0,0.0,4.164758095900002e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.100950605178802e-99,-98.9582321654783
4.32549465414251,1.9932255869982123e+32,35.00076391826627,28892633652.854004,534168.4116077959,5.727678202161488,0.0,1.0719683575180436e-12,0.0,0.0,4.16689477065866e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506055940229e-99,-98.9582321653145
4.424349702352687,1.9656435362944956e+32,35.41015035261258,28481014237.472656,526812.4806288556,5.721656055211608,0.0,8.547596511524269e-13,0.0,0.0,4.1685749234420325e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.100950606012949e-99,-98.95823216514924
4.521803035799333,1.9377717015773866e+32,35.81379963656392,28081880684.49463,519552.6512675167,5.71562956536054,0.0,6.808063905545477e-13,0.0,0.0,4.169894170799902e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506064352578e-99,-98.95823216498265
4.61784246468654,1.909657483755281e+32,36.21188038216486,27694477471.45703,512387.7104268539,5.709598704683482,0.0,5.416482862777807e-13,0.0,0.0,4.170928533503356e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506068606427e-99,-98.95823216481485
4.712458030711953,1.881345254066121e+32,36.604551227612134,27318110717.76709,505316.44847146113,5.703563435115584,0.0,4.3044898307699586e-13,0.0,0.0,4.171738356654785e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506072888113e-99,-98.95823216464595
4.805641871354026,1.852876685222537e+32,36.99196165839398,26952143669.493164,498337.65879425284,5.697523707537421,0.0,3.4169043174599785e-13,0.0,0.0,4.172371466889331e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506077194838e-99,-98.95823216447606
4.897388085196245,1.8242907720304387e+32,37.37425272322604,26595989380.3667,491450.1450461254,5.691479467581071,0.0,2.7092365661895084e-13,0.0,0.0,4.1728657104160254e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506081523927e-99,-98.95823216430529
4.987692604453049,1.795623974588709e+32,37.75155768915438,26249106479.634277,484652.7372080431,5.685430669876363,0.0,2.1456569189635093e-13,0.0,0.0,4.1732509897165185e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009506085872741e-99,-98.95823216413373
5.076553081419054,1.766910495141417e+32,38.124002668261625,25910997196.49121,477944.3005394784,5.679377287035048,0.0,1.697342038410437e-13,0.0,0.0,4.1735508948626695e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.100950609018599e-99,-98.95823216396359
5.1639687780916805,1.738182341177987e+32,38.491707171562695,25581202294.655273,471323.7377191494,5.673319313090487,0.0,1.3411302732766368e-13,0.0,0.0,4.173784007758492e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.10095060608747e-99,-98.95823216511984
5.249940458744439,1.7094693841044486e+32,38.85478459824541,25259296574.316406,464789.99648455624,5.6672567723119025,0.0,1.0584303479179301e-13,0.0,0.0,4.173964943185989e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1009491024187313e-99,-98.95823275827587
5.334470294386401,1.680799595589592e+32,39.213342719904965,24944888523.85547,458342.07455123425,5.661189726122617,0.0,8.343361383040095e-14,0.0,0.0,4.174105178370374e+23,0.0,0.0,0.0024889953125840666,-2.6039759212784257,0.006083494621983942,-2.215846871542119,0.0012321516160785184,-2.909335849010124,1.1005940173517916e-99,-98.95837285227186
